,Label,Sentence,feature_enti_num,feature_fresq,feature_pos,feature_senti_num,feature_sentiment,feature_slen
12222,0,能做到有求必应味道蛮好,1,0,4,4,2,6
12223,0,一进门一股浓浓的羊蝎子味儿,2,0,0,0,0,6
12224,0,逛老商埠累了可以来这里解决饱腹问题,3,0,2 7,1,1,11
12225,0,味道一如既往地好,2,0,0,1,2,3
12226,0,指甲很美丽啊,2,0,0,1,2,4
12227,0,精美的瓷器茶具,2,0,3,1,2,4
12228,1,牛小排真心不错,1,2,4,2,2,3
12229,0,寓教于乐在课堂中体现得淋漓尽致,1,0,0,2,2,7
12230,0,环境特别好,1,0,4,1,2,3
12231,0,让人回味无穷,1,0,0,1,2,3
12232,0,停车场够简易,1,0,4,1,2,3
12233,1,巧克力的那个绵绵冰加上炼乳很完美,3,0,4,1,2,9
12234,0,类似内酯豆腐的感觉,3,0,0,0,0,5
12235,0,鸡煲做的不错,1,2,0,1,2,4
12236,0,油炸的恰到好处,1,10 16,0,1,2,3
12237,0,口味不错的点餐很便利,2,2 3,3 4 7,2,2,6
12238,1,辣麻够味很不错,1,2 6,4 7,1,2,4
12239,0,服务态度超好,1,14,0,0,0,2
12240,1,配钥匙很认真,1,0,4,1,2,3
12241,0,味道很巴适,1,0,5,0,0,2
12242,0,是蛋糕酥加焦糖酱一层层累起来的,3,0,7,1,2,9
12243,0,买了黄八仙和黑八仙,4,0,0,2,2,7
12244,0,有种进入世外桃源的感觉,2,0,0,1,2,5
12245,0,位置标注的很清楚,0,0,1,1,2,5
12246,0,微醺的感觉恰到好处,1,10,0,1,2,4
12247,0,辣的恰到好处,0,10 16,0,2,0,3
12248,0,一楼是个接待台装修很有意思,1,0,0,2,2,8
12249,0,味道一如既往的好,1,1,0,2,2,4
12250,1,牛腩口感恰到好处,2,10,0,1,2,3
12251,1,豆腐鲫鱼很嫩,2,0,7,0,0,3
12252,1,牛肉很新鲜,2,8 11,0,1,2,3
12253,0,口味特别好,1,0,4,1,2,3
12254,0,再配上个超大的卤鸭腿,2,0,0,1,2,7
12255,1,牛肉很淋好入味,1,0,5,1,2,3
12256,0,便宜的快餐,1,0,3,1,2,3
12257,1,芝士大虾的火候恰到好处,3,10,0,1,2,5
12258,1,小龙虾洗刷地很干净,1,0,4,1,2,5
12259,0,豆浆还不错,1,2 17,4,1,2,3
12260,1,煲仔饭的饭焦很香脆,2,0,4,0,0,6
12261,1,店内装修的都很用心,2,0,0,1,2,6
12262,0,量真的还蛮大份的,2,17,0,0,0,5
12263,0,河粉汤头鲜,3,0,0,1,2,3
12264,0,免费的服装拍照,0,0,0,1,2,4
12265,1,ktv音响很棒,1,0,7,0,0,3
12266,1,香家味道一如既往的好,2,1,0,2,2,5
12267,1,很少吃到这么好吃的十三香龙虾,2,0,0,3,2,9
12268,1,芒果糯米饭一如既往的好吃,2,0,0,2,2,5
12269,0,三文鱼的盘子从头到尾都是空的,2,0,5,3,2,8
12270,0,进去之后别具一格店里的特色是雪蟹,4,0,0,2,2,8
12271,1,辣的恰到好处,0,10 16,0,2,0,3
12272,0,菜品口味自然是原汁原味,3,0,5,2,2,5
12273,0,可以免费加京葱和黄瓜丝,3,0,0,2,2,6
12274,0,激光来说算便宜的了,1,0,0,1,2,6
12275,1,价格很实惠,1,0,5,1,2,3
12276,1,猪蹄锅一如既往的量很丰盛,3,0,4,1,2,7
12277,0,回味无穷的嗝,1,0,0,1,2,3
12278,1,猪肚很爽脆,1,0,4,0,0,3
12279,1,土豆的生熟恰到好处,1,10,0,1,2,4
12280,0,味道很不错,1,2 6,4,1,2,3
12281,1,鸭血很入味,2,0,5,1,2,3
12282,0,豆制品超大串,1,0,0,0,0,3
12283,0,酸奶冰激凌入口的感觉不错的,4,2 3,7,1,2,7
12284,0,轻食量很大一碗,1,0,2 7,1,2,4
12285,0,解腻的山楂条,2,0,3,0,0,4
12286,1,鸡蛋仔很香,2,0,4,1,2,4
12287,1,甜品的命名挺有意思的,2,0,0,1,2,6
12288,0,装修和杭州大厦店类似,3,0,0,1,2,6
12289,0,热爱竞技体育,1,0,2,0,0,3
12290,0,沙拉的味道不错,2,2 5,7,1,2,4
12291,0,态度和蔼可亲,2,0,0,1,2,2
12292,0,服务态度非常好,1,14,4,1,2,3
12293,0,多吃了块赤眼鱼补补,1,0,0,1,2,7
12294,0,胜在火锅整体味道不错,3,2 5,7,2,2,6
12295,0,弄鼻翼两边的时候很疼,2,0,5,1,2,7
12296,1,价格很实惠,1,0,5,1,2,3
12297,0,感觉是炖了很久已经很酥了,1,0,4 6,2,1,10
12298,1,好吃的赏心悦目的觉米餐厅,1,0,0,2,2,6
12299,0,典型的回民餐馆的门脸,4,0,0,1,2,6
12300,0,甜品来的味道不错,2,2 5,7,1,2,5
12301,1,找到了这家奥城评价最好的店,3,0,3 7,1,2,8
12302,1,古色古香创意的新中式茶饮确实挺有特色的,5,4,5,3,2,12
12303,0,套餐中别的搭配恰到好处一份汤,2,10,0,2,2,7
12304,0,抹茶味恰到好处,1,10,0,1,2,3
12305,1,蛋糕上面一圈哈蜜瓜球非常新鲜,4,11,0,1,2,7
12306,0,味道一如既往的好,1,1,0,2,2,4
12307,0,拍照那天天气有点阴,2,0,7,1,1,5
12308,1,吃过这么多饭店里算是最好吃的一家了,1,12,5,2,2,12
12309,1,口感特q鸡爪很糯,4,0,0,0,0,6
12310,0,厚切分量足,1,0,2 7,0,0,3
12311,0,悦悦和丝丝强大的摄影团队,2,0,3,2,2,7
12312,0,花雕加分到恰到好处,1,10,0,2,2,4
12313,1,土豆很入味,1,0,5,1,2,3
12314,1,调味猪五花味道一如既往的很棒,4,0,0,1,2,7
12315,0,洗浴的地方不错,1,2,7,1,2,4
12316,1,香酥鸡出乎意料的好吃,1,0,0,1,2,4
12317,0,典型的北方火锅路数,3,0,0,1,2,5
12318,0,辣的恰到好处,0,10 16,0,2,0,3
12319,0,汗蒸的话分干蒸和湿蒸两种,3,0,2,1,2,8
12320,0,多加了芋头地瓜,2,0,0,0,0,4
12321,0,吃完小龙虾还可以加粉,1,17,0,1,2,6
12322,0,饭菜一如既往地好,2,0,0,1,2,3
12323,0,喝酒静待汤滚,1,0,0,0,0,4
12324,0,重新装修了的,0,0,0,0,0,4
12325,1,店铺装修风格很小清新,2,0,1 7,1,2,5
12326,0,金枪鱼面包还不错,2,2 17,4,1,2,4
12327,1,日式做法佐饭很合适,2,0,4,1,2,5
12328,0,服务态度很好,1,7 14,4,1,2,3
12329,0,芝士焗生蚝不错放了芥末可以接受,3,2,7,3,2,10
12330,0,馒头重新煮热后掰开里面的糖都化了,2,0,5 7,0,0,11
12331,1,面汤里醋的分量加得恰到好处,3,9 10,0,1,2,8
12332,0,可以免费享受单人中式足浴,2,0,0,1,2,6
12333,0,生煎包不错,0,2,0,1,2,2
12334,0,有免费的海鲜可以尝,1,0,0,1,2,6
12335,1,猪排松脆配的小菜恰到好处,2,10,7,1,2,6
12336,0,性价比超好的一家,1,0,0,0,0,4
12337,0,粉是纯大米的,1,0,0,1,2,4
12338,0,烤鸭不错的,1,2 3,7,1,2,3
12339,1,牛肉烧的恰到好处,1,10 16,0,1,2,4
12340,0,服务超级好,0,13,0,2,2,3
12341,0,蔬菜出乎意料的好吃,1,0,0,1,2,4
12342,0,面条的软硬程度,2,0,2,0,0,4
12343,1,装修别具一格很有意境,1,0,5,1,2,5
12344,1,骨汤蒸蛋火候恰到好处,3,10,0,1,2,4
12345,0,价钱很便宜,1,0,4,1,2,3
12346,1,店里装修的很古色古香,2,4,2,1,2,5
12347,0,挺好吃的干锅物美价廉,1,0,3,0,0,4
12348,1,火爆脆肠真的超好吃,1,0,1 2 5,2,2,5
12349,1,装修很得体,0,0,4,1,2,3
12350,0,实体看很好看,1,0,5,1,2,4
12351,1,冰激凌品种丰富,2,0,7,0,0,3
12352,0,份量很足很足,1,0,1 7,0,0,3
12353,0,热柠冻柠鸡蛋仔,3,0,2,1,2,4
12354,0,鸡尾酒不错,1,2,7,1,2,2
12355,1,山野菜很清爽,1,0,4,0,0,3
12356,0,面包布丁不错,2,2,7,1,2,3
12357,1,买个早饭很实惠啊,1,0,5,1,2,5
12358,0,味道确实不错,1,2,1 7,2,2,3
12359,0,手撕鸡咸味略重,3,0,4,0,0,5
12360,1,酱料甜味恰到好处,2,10,0,1,2,3
12361,0,淋浴的水很大,2,0,7,0,0,4
12362,0,染发膏还不错,0,2 17,4,1,2,4
12363,1,小川老师很厉害滴,2,0,4,1,1,5
12364,0,选择韩孕社是因为在微博上看到的,1,0,0,0,0,7
12365,0,口感个人觉得很不错,2,2 6,4,1,2,5
12366,0,种草很久中午跟同事吃,2,0,4,0,0,7
12367,1,五花肉非常新鲜,2,11,0,1,2,3
12368,1,面条煮的恰到好处,1,10 16,0,1,2,4
12369,1,裸奔虾辣的恰到好处,1,10 16,0,1,2,4
12370,1,鱼很大很新鲜,2,8 11,7,1,2,4
12371,0,服务味道一如既往的好,1,1 13,0,2,2,5
12372,0,牛腩味道不错,2,2 5,7,1,2,3
12373,1,装修挺古色古香的,1,4,0,1,2,4
12374,1,烤鸡的火候掌握的恰到好处,2,10 16,0,1,2,6
12375,0,味道一如既往地好,2,0,0,1,2,3
12376,0,食后回味无穷,1,0,0,1,2,2
12377,0,大堂富丽堂皇的,2,0,0,1,2,3
12378,0,有很大的沙发和座椅,2,0,3,1,2,6
12379,0,酸汤肥牛味道不错,4,2 5,7,2,0,5
12380,1,尾虾恰到好处,1,10,0,1,2,2
12381,0,一家位于虹口山阴路的着名小吃店,4,0,2,1,2,9
12382,0,小龙虾的四种口味是固定的,2,0,0,2,2,7
12383,1,薯条鸡翅香肠都很好吃,3,0,5,1,2,6
12384,0,快吃完的时候店里开始上客了,2,0,0,2,2,9
12385,1,多春鱼烤的恰到好处,1,10 15 16,0,1,2,4
12386,0,附送的餐具很高级,1,0,0,1,2,5
12387,0,湘菜的最爱之一,1,12,0,1,2,5
12388,0,朋友一起很开心,1,0,5,1,2,4
12389,1,最爱梭子蟹,1,12,5,1,2,3
12390,1,恰到好处的芝士味,2,10,0,1,2,4
12391,0,火候蒸得恰到好处,1,10,0,1,2,3
12392,0,这家的虾烤的恰到好处,1,10 15 16,0,1,2,6
12393,1,店铺内的装修很古色古香,2,4,0,1,2,6
12394,1,抹茶味恰到好处,1,10,0,1,2,3
12395,0,馅饼还不错,1,2 17,4,1,2,3
12396,1,三明治烤底的火候恰到好处,3,10,0,1,2,5
12397,0,看的人眼花缭乱,1,0,0,1,2,4
12398,0,颜色上在这个冬天就让人赏心悦目,2,0,0,2,2,8
12399,1,号称最好吃鱼头,1,12,5,1,2,4
12400,0,娃娃菜蒸得酥软便于咬断和咀嚼,2,0,0,2,0,8
12401,0,味道的确跟评价里一样不错,2,2,0,1,2,7
12402,0,整体装修不错,1,2,0,1,2,3
12403,1,装修的很有趣,0,0,1,1,2,4
12404,1,意面软硬程度恰到好处,3,10,2 7,1,2,5
12405,1,辣椒油什么的都恰到好处,1,10,0,1,2,5
12406,1,新天地校区的环境是非常棒的,3,0,4,2,2,8
12407,1,餐厅环境非常的舒适,2,0,0,1,2,5
12408,1,蒸出来的火候恰到好处,1,10,0,1,2,5
12409,1,饮料都很全,1,0,4 6,1,2,4
12410,1,猪颈肉烤的恰到好处,3,10 15 16,0,1,2,4
12411,1,月子餐每天都很营养均衡,3,0,7,1,2,6
12412,0,服务态度非常好,1,14,4,1,2,3
12413,1,欧迪挺小有名气的,1,0,0,1,2,4
12414,0,酸辣黄壳鱼,2,0,0,0,0,3
12415,0,生意特别好,0,0,4,1,2,3
12416,0,一家还不错的本地菜饭店,2,2 3 17,4,1,2,7
12417,0,感觉性价比不错,2,2,7,1,2,3
12418,0,学生证很有用,1,0,5,1,2,3
12419,0,地址很容易找到,1,0,4,1,2,4
12420,0,火候咸淡恰到好处,2,10,0,1,2,3
12421,0,典型的金碧辉煌法式风格服务员服务不错,5,2 13,0,3,2,8
12422,0,炸鸡翅味道不错,2,2 5,7,1,2,3
12423,0,要了清汤微辣的鸳鸯,2,0,3 7,1,2,6
12424,1,芝士土豆泥挺好吃的,2,0,7,0,0,4
12425,0,地铁站内环境不错,3,2,7,1,2,4
12426,0,肠粉的味道一如既往的好吃,2,0,0,2,2,6
12427,0,口味一如既往的好,1,1,0,2,2,4
12428,0,鲳鱼肉质细密,2,0,7,1,2,3
12429,1,物美价廉的农家菜是个很棒的选择,1,0,0,1,2,8
12430,0,茄子炒饭咸度油度恰到好处,3,10,0,1,2,5
12431,1,梅渍圣女果很让人惊喜,4,0,5 7,2,2,7
12432,0,拍摄过程很开心,1,0,5,1,2,4
12433,0,宝贝儿子特爱吃,1,0,0,0,0,3
12434,1,好奇特的南瓜糯米饭,3,0,2,1,2,5
12435,0,汤包味道和卖相都不错,3,2,4,2,2,6
12436,0,几只猫过于凶猛,1,0,0,1,2,4
12437,1,辣炒黄蛤很棒啊,1,0,7,1,1,5
12438,0,红烧牛肉面不错,2,2,7,1,2,3
12439,0,音乐是转的太快,1,0,4,1,2,5
12440,0,瘦身池的水压太惊人了,3,0,4,1,1,7
12441,0,菜非常好吃,1,0,5,1,2,3
12442,0,味道真的不错,1,2,4,1,2,3
12443,0,多了几种精酿啤酒,1,0,0,0,0,5
12444,0,杏鲍菇牛肉较老,1,0,4,1,1,4
12445,0,环境超级好,1,0,0,2,2,3
12446,0,离停车场很近,1,0,4,0,0,3
12447,0,就餐环境特别好,1,0,4,1,2,4
12448,0,听说勒泰新开了家茶桔便新店,3,0,0,1,2,8
12449,0,麻薯团购价才一块多,2,0,0,0,0,6
12450,1,汤汁味道浓稠,2,0,7,0,0,3
12451,1,寿司很新鲜,2,8 11,0,1,2,3
12452,1,感觉是新会最好的泰式菜馆,3,0,3,2,2,7
12453,1,蟹腿烤一烤蛮嫩的,2,15,0,2,1,7
12454,0,乐园的休息区不错,2,2,7,1,2,4
12455,0,艺术有这么多的表达方式,1,0,0,1,2,6
12456,0,酸梅汁很大一杯酸酸甜甜很好吃,2,0,5 7,1,2,7
12457,1,茶树菇鲜贝火候掌握恰到好处,3,10,0,1,2,5
12458,0,白雪黑珍珠还不错,2,2 17,4,1,2,4
12459,0,露露人特别好,1,0,4,1,2,4
12460,1,发型修剪非常细致,0,0,4,1,2,4
12461,1,红柳肉串最爱,2,0,7,0,0,3
12462,1,面包烤得恰到好处的香酥,2,9 10 15,0,1,2,6
12463,1,面包很新鲜,2,8 11,0,1,2,3
12464,1,土豆沙拉真是做的恰到好处,2,10 16,5,1,2,6
12465,1,樱桃肉甜糯的恰到好处,2,10 16,0,2,0,5
12466,1,地方装修的很古色古香,2,4,2,1,2,5
12467,1,奶油搭配着芝士恰到好处,2,10,0,1,2,4
12468,0,日料还得讲究些,1,17,0,1,2,5
12469,0,快吃完了才想起来拍照,0,0,5,3,2,8
12470,1,台北的夜景非常漂亮的,2,0,4,1,2,6
12471,0,紧临南京路步行街和外滩,3,0,0,1,2,5
12472,0,摆件错落有致,1,0,0,1,2,2
12473,1,干炸丸子可以说是一绝,1,0,0,3,1,6
12474,0,配酱料挺好吃的,1,0,7,0,0,4
12475,0,烤茄子味道不错,2,2 5 15,7,1,2,4
12476,0,服务态度很好,1,7 14,4,1,2,3
12477,1,油炸的口感控制的恰到好处,2,10 16,0,1,2,6
12478,0,黑钻披萨的熏鸭腥气太重,4,0,0,1,1,8
12479,0,土豆丝口感很脆桂花酒酿小丸子,5,0,0,0,0,6
12480,0,广场免费停车四小时,2,0,0,1,2,5
12481,1,工作室很干净,1,0,4,1,2,3
12482,1,装修真是高端大气上档次,2,0,0,1,2,5
12483,0,离洱海很近,1,0,4,0,0,3
12484,0,打包到家送了一碗小米粥,1,0,0,1,2,6
12485,1,化妆技术超级棒,2,0,0,2,2,4
12486,0,凤爪鸡珍都不错,3,2,4,1,2,4
12487,1,是家有优雅有内涵有品相的餐厅,3,0,0,2,2,10
12488,0,菜非常好吃,1,0,5,1,2,3
12489,0,点击率很高的一道菜,2,0,7,1,2,6
12490,1,自助水果很棒,1,0,7,0,0,3
12491,0,去纹之前挑了很久的图片,2,0,0,0,0,9
12492,0,蜜汁的甜度恰到好处,2,10,0,1,2,4
12493,0,没想到出乎意料的好,0,0,0,1,2,4
12494,1,桂花莲藕做的不错喔,2,2,0,1,2,6
12495,0,环境别具一格,1,0,0,1,2,2
12496,0,服务人员态度有求必应,2,13,0,1,2,4
12497,0,去里面只叫一壶茶不错哦,1,2,5 7,1,2,8
12498,1,餐厅环境安静很国外,3,0,0,1,2,5
12499,1,牛肉刺身新鲜特别嫩,2,11,4,2,1,5
12500,0,焕然一新的环境和一如既往的好味,2,0,0,2,2,7
12501,1,最爱肉蟹煲,2,0,5,0,0,3
12502,0,连老板娘煎蟹沽清了,3,0,0,0,0,6
12503,0,主食烧饼不错,2,2,7,1,2,3
12504,0,不错的团购,0,2 3,0,1,2,3
12505,1,咖喱味道很正,2,0,0,0,0,3
12506,0,配合艾灸热膜等等,2,0,0,0,0,4
12507,0,换装过程都很不错,1,2 6,4 6,1,2,5
12508,0,徐家汇中心花园旁边,3,0,0,1,2,4
12509,0,笋丝好实在的笋丝啊,2,0,7,2,2,6
12510,0,怡丰城新开的,1,0,0,1,2,4
12511,0,羊蹄味道有点重,3,0,7,1,2,4
12512,0,是件很快乐的事情,1,0,3 4,2,2,6
12513,0,照片拍出来效果还不错哦,2,2 17,4,1,2,7
12514,0,左手有一印度寺庙特有的富丽堂皇的门楼,4,0,0,1,2,10
12515,0,买的招牌泰式奶茶还不错,2,2 17,4,1,2,7
12516,0,五花肉烤的时间短,2,15,7,0,0,5
12517,0,味道一如既往的好吃,1,0,0,2,2,4
12518,0,朋友推荐的网红面包店,3,0,0,0,0,5
12519,0,样子惟妙惟肖的,1,0,0,0,0,3
12520,0,咖啡馆装修后重新迎客了,2,0,2,0,0,6
12521,0,服务人员态度很好,2,7 13,4,1,2,5
12522,0,团购的自然款,0,0,0,1,2,4
12523,1,游泳池非常漂亮,1,0,4,1,2,3
12524,0,旧鼓楼大街,2,0,2,1,1,3
12525,0,觉得很好吃,0,0,5,1,2,3
12526,0,送的泡菜挺够味的,1,0,4,0,0,6
12527,1,辣的恰到好处还点了一份酸辣粉,1,10 16,0,2,0,7
12528,1,番茄锅超入味,2,0,0,1,2,3
12529,1,孜然排骨很香很嫩,1,0,1 4,1,1,5
12530,0,蛋挞皮很酥,2,0,4,1,1,3
12531,0,串的品种多,1,0,0,0,0,4
12532,0,相信对于女孩子来说是个不错的看电影去处,2,2 3,0,2,2,11
12533,1,私教水平高,2,0,7,1,2,3
12534,0,感觉很讲究的样子,2,0,5,1,2,5
12535,0,牛肉真是不错,1,2,4,1,2,3
12536,0,酸奶或者北冰洋送清汤锅配料简单,4,0,7,1,2,7
12537,1,装修得很别具一格,0,0,0,1,2,4
12538,0,菜单做的赏心悦目,1,0,0,1,2,4
12539,0,是一家新开的综合性商场,2,0,0,1,2,6
12540,1,牛五花烤的恰到好处,2,10 15 16,0,2,0,5
12541,0,去端的时候看到结果辣么多的辣椒,3,0,0,1,1,10
12542,1,肉夹馍非常入味,1,0,5,1,2,3
12543,0,巴沙鱼无杂味,2,0,0,1,2,3
12544,0,烧烤端上来基本都冷掉了,1,0,4,1,2,6
12545,0,厚切生鱼片,1,0,2,0,0,2
12546,0,注重原汁原味,1,0,0,1,2,2
12547,0,菜的味道和质量一如既往的好,3,1,0,3,2,8
12548,0,态度和蔼可亲,2,0,0,1,2,2
12549,1,装修很新颖,0,0,4,1,2,3
12550,1,香葱蚬子里的芥末恰到好处,3,10,0,1,2,6
12551,0,价格一如既往的便宜,1,0,0,2,2,4
12552,0,味道很不错,1,2 6,4,1,2,3
12553,1,炒饭火候恰到好处,1,10,0,1,2,3
12554,1,名副其实刺身的量很多很多,1,0,0,1,2,5
12555,0,砂锅喝粥太热了,1,0,4,0,0,4
12556,1,三文鱼恰到好处的搭配,1,10,0,1,2,4
12557,1,刘勇老师剪的很认真,2,0,1,1,2,6
12558,0,口味一如既往的好,1,1,0,2,2,4
12559,0,新店开业很低调呀,2,0,5,1,2,5
12560,1,粉条的软硬恰到好处,1,10,0,1,2,4
12561,0,海鲜很新鲜,2,8 11,0,1,2,3
12562,1,店里装修布置得古色古香非常有优雅,3,4,5,2,2,8
12563,1,自然是英国贵妇谈天说地时的最爱,3,12,5,3,2,9
12564,0,沙拉做得不错,1,2,0,1,2,4
12565,1,牛肉相当棒,1,0,0,2,2,3
12566,1,最爱德国香肠,2,12,5,1,2,4
12567,1,鸡肝冻涂面包味道恰到好处,4,10,0,1,2,5
12568,0,碳烤肉拼盘经典拼盘墨鱼面都还不错,5,2 17,4 6,1,2,9
12569,0,总结来说很不错的店,2,2 3 6,3 4,1,2,6
12570,0,爱吃羊肉串的朋友们,2,0,0,1,2,6
12571,0,有个铁板豆腐挺好吃,2,0,7,0,0,4
12572,0,原汁原味的感觉,2,0,0,0,0,3
12573,0,价位高的日料店,3,0,3 7,1,2,5
12574,0,排座排的错落有致,0,0,0,1,2,4
12575,0,离婆婆家近,1,0,0,0,0,3
12576,0,芝士挞热吃冷吃两种风味,2,0,0,2,0,8
12577,0,草莓很新鲜,2,8 11,0,1,2,3
12578,1,抹茶拿铁味道很棒哦,3,0,7,1,2,7
12579,0,芝士容易上火,1,0,7,1,2,3
12580,1,水果茶的卖相特别棒,3,0,0,1,2,6
12581,1,五星顶级好评觉得沈阳数一数二好吃的披萨,4,0,0,3,2,9
12582,0,喜欢红味煎蛋面,3,0,0,1,2,4
12583,0,服务态度很好,1,7 14,4,1,2,3
12584,1,刺身很厚实,0,0,4,0,0,3
12585,0,生意一如既往的好,0,1,0,2,2,4
12586,0,猪五花很不错,2,2 6,4,1,2,4
12587,0,没想到纹好以后简直惟妙惟肖的,1,0,7,1,2,7
12588,0,手法力度恰到好处,2,10,0,1,2,3
12589,1,刺身很新鲜的,1,8 11,0,1,2,4
12590,0,鱼翅还不错,1,2 17,4,1,2,3
12591,0,臊子面还不错,2,2 17,4,1,2,4
12592,1,水果茶的卖相特别棒,3,0,0,1,2,6
12593,0,生意确实好,0,0,1,2,2,3
12594,1,一家环境很棒的餐厅,2,0,3 7,0,0,5
12595,0,带着小表弟去过那么多西餐厅,2,0,0,0,0,7
12596,0,有个带芦笋的手卷不错,2,2,7,1,2,6
12597,0,店舖内的外籍店员中文很不错,4,2 6,4,1,2,9
12598,0,服务态度很好,1,7 14,4,1,2,3
12599,1,pizza确实很棒,0,0,1,1,2,3
12600,1,牛肉好新鲜吖,2,11,2 7,2,2,4
12601,0,浴缸的底部居然是有点透明的,2,0,5,2,2,8
12602,0,烤肉是服务员帮忙弄熟的,2,0,0,2,2,7
12603,1,相当棒的滨海酒店喔,2,0,3 4,2,2,6
12604,0,服务态度很好,1,7 14,4,1,2,3
12605,0,烤羊排不错,1,2,0,1,2,3
12606,1,料很足实打实的炒饭,1,0,7,1,2,6
12607,0,出来的效果真的很不错,1,2 6,4 6,1,2,6
12608,0,团购挺划算的,0,0,5,0,0,4
12609,1,鸭掌的芥末调的恰到好处,2,10 16,0,1,2,6
12610,0,服务超级好,0,13,0,2,2,3
12611,0,披萨刚出锅很好吃,2,0,5 5,1,2,5
12612,0,水波蛋恰到好处,2,10,0,1,2,3
12613,0,胡老师上课仔细,2,0,7,2,0,3
12614,0,健康有营养真是一举两得,1,0,0,1,2,5
12615,1,抹茶味恰到好处,1,10,0,1,2,3
12616,0,主食可圈可点的,1,0,0,1,2,3
12617,0,味道一如既往地好吃,1,0,0,2,2,4
12618,1,猪蹄和蟹黄包都极好吃,2,0,5,2,2,6
12619,0,梅子粉恰到好处,2,10,0,1,2,3
12620,1,花胶鸡实在太好吃,2,0,5,2,2,5
12621,0,麻辣土豆丝真辣,1,0,7,0,0,3
12622,0,是个物美价廉的好地方,1,0,2,2,2,6
12623,0,半颗恰到好处的温泉蛋,2,10,0,1,2,5
12624,0,想吃大包的人有下午三点多就要去等位,3,0,5,1,2,12
12625,0,喜欢找俊皓做头发,1,0,0,1,2,4
12626,0,味道一如既往的好,1,1,0,2,2,4
12627,0,虾和蛙的味道偏辣,3,0,7,1,2,6
12628,0,可圈可点了,0,0,0,1,2,2
12629,0,红丝绒蛋糕不错,2,2,2 7,2,2,4
12630,0,这奇香楼仲保持紧,1,0,2,1,1,5
12631,1,芋头煮的恰到好处,1,10 16,0,1,2,4
12632,0,服务态度很好,1,7 14,4,1,2,3
12633,0,宫保鸡丁不错,2,2,7,1,2,3
12634,1,最好的拍照景点是在桥对面的山上,3,0,0,2,2,10
12635,1,豆腐煮的很入味,1,0,0,1,2,5
12636,0,味道特别好,1,0,4,1,2,3
12637,1,牛肉很鲜嫩,1,0,4,0,0,3
12638,0,机打饮料浓,2,0,7,0,0,3
12639,1,搭配酱料回味无穷,1,0,0,1,2,3
12640,0,建议给蘸酱半筋半肉面不错的,2,2 3,0,1,2,8
12641,0,场地很不错,0,2 6,4,1,2,3
12642,0,加热加热得恰到好处,0,9 10,0,1,2,4
12643,1,摆盘餐具都很赏心悦目,1,0,0,1,2,5
12644,1,配的米饭和紫菜恰到好处,2,10,0,2,2,6
12645,1,很棒的亲子酒店,2,0,3,0,0,4
12646,0,不错的bar,0,2 3,0,1,2,3
12647,1,川菜做的都挺正宗的,2,0,0,1,2,7
12648,0,基围虾都还不错,2,2 17,4 6,1,2,5
12649,0,感觉很不错,1,2 6,4,1,2,3
12650,1,恰到好处地吊出了鲍鱼的鲜味,2,10,0,1,2,6
12651,0,蛋糕的确不错,1,2,4,1,2,3
12652,0,芒果汁橙汁都不错,2,2,4,1,2,4
12653,0,味道真心不错,1,2,4,2,2,3
12654,0,配料的豆腐芽菜挺好吃,3,0,7,0,0,5
12655,0,煎三文鱼腩不错,1,2,0,1,2,4
12656,0,总结以后还会来吃点烤串味道还不错哦,3,2 17,4 5,1,2,10
12657,0,做为下午茶甜点是个很不错的选择,2,2 3 6,4,3,2,10
12658,1,配好的眼镜戴上非常合适舒服,1,0,1 3 4,2,2,7
12659,0,地段位置还不错靠近江滩和步行街,3,2 17,4,2,2,8
12660,0,空调音乐都恰到好处,2,10,0,1,2,4
12661,1,温泉蛋一如既往的好爽口,2,1,0,3,2,6
12662,0,店里每个人都态度好好和蔼可亲,4,0,0,2,2,7
12663,1,鱼的熟嫩都恰到好处,1,10,0,3,2,6
12664,0,小朋友在这里很开心,1,0,5,1,2,5
12665,0,服务态度非常好,1,14,4,1,2,3
12666,0,火锅味道不错,2,2 5,7,1,2,3
12667,1,采马特的餐厅琳琅满目,2,0,0,1,2,4
12668,1,好大一碗货真价实份量足,1,0,1 7,1,2,5
12669,0,摄影助理啊豪调灯光,3,0,0,0,0,5
12670,0,送来时感觉很平淡,2,0,4,1,1,5
12671,0,牛百叶不错,2,2,7,2,0,3
12672,0,套餐很实在,1,0,5,1,2,3
12673,1,甜品是栗子蛋糕性价比较高,4,0,4,2,2,7
12674,1,最爱海鲜盖饭和鱼香肉丝炒面,4,12,5,2,2,7
12675,0,味道很不错,1,2 6,4,1,2,3
12676,1,牛肉很新鲜,2,8 11,0,1,2,3
12677,0,牛奶饭和大盘鸡的味道不错,4,2 5,7,2,2,7
12678,0,很高的地方,1,0,3,1,2,4
12679,0,藤椒味道很足,2,0,7,0,0,3
12680,1,土豆豆腐年糕都煮的恰到好处,3,10 16,5,1,2,7
12681,1,小酒馆空间恰到好处,2,10,0,1,2,3
12682,1,餐厅环境真的很美,3,0,0,1,2,5
12683,0,咸淡恰到好处,1,10,0,1,2,2
12684,1,嫩牛肉很好吃,1,0,2 5,2,2,4
12685,0,芝士对虾不错,2,2,7,1,2,3
12686,0,羊排有肥有瘦,2,0,0,1,1,4
12687,1,环境干净冰淇淋一如既往的好吃,2,0,2 7,3,2,6
